"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
2024-03-04 18:22:45,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:23:00,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:23:15,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:23:30,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:23:45,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:24:00,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:24:15,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:24:30,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:24:45,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:25:00,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:25:15,38.9 GiB,1.14 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:25:30,38.9 GiB,1.14 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:25:45,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:26:00,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:26:15,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:26:30,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
2024-03-04 18:26:45,38.9 GiB,1.15 GiB,3.65 GiB,34.1 GiB,0 B
